🇨🇳•💖8M专区,#genre#
林正英-第46部,https://50069.njc.svp.tencent-cloud.com/0bf2gqaa4aaal4acmisq2zqfangdby2aadqa.f10002.mp4

🇨🇳•🎞️经典电影,#genre#
慶祝香港回歸祖國25周年文藝晚會,http://202.88.100.34:9000/home/powercms/media/1656682200_1656676800_1656682204956_li_.mp4
香港回归25周年晚会,https://new.qqaku.com/20220702/1XngnQsC/index.m3u8
开国大典4K绝版影像,https://link.jscdn.cn/1drv/aHR0cHM6Ly8xZHJ2Lm1zL3UvcyFBcWRaQXVqUUttYXpiUVJnSTFiVnJzVDNRSFk_ZT0yUDA5a0g
盲战,https://50069.njc.svp.tencent-cloud.com//0bc3syabgaaauaaft63rljrfbfwdcolaaeya.f10002.mp4?
功夫,https://50069.njc.svp.tencent-cloud.com/0bf2ieaaoaaamuaguasl2jqfaqoda5aqabya.f10003.mp4
让子弹飞完整版,https://50069.njc.svp.tencent-cloud.com//0bf2fmacaaaabmadonmfgbqfak6deavqaiaa.f10003.mp4
急先锋,https://50069.njc.svp.tencent-cloud.com//0b78p4aaqaaa4yacyvvxsbpva76dbb7qacaa.f10004.mp4
一刀倾城（神州第一刀）,https://50069.njc.svp.tencent-cloud.com//0b2efiaaeaaageaeokfj2frfakwdaivaaaqa.f10002.mp4?
我不是药神,https://50069.njc.svp.tencent-cloud.com//0bf2bmaaaaaa2uanjikqfzpvac6daafqaaaa.f10002.mp4?
天若有情,https://50069.njc.svp.tencent-cloud.com//0bc3ieaccaaafyalir4zyjrfaqodefaqaiia.f10002.mp4?
天若有情2之天长地久,https://50069.njc.svp.tencent-cloud.com//0bc3dyaceaaaxiajege2yfrfahwdeipaaiqa.f10003.mp4?
风云二,https://vip.lz-cdn2.com/20220528/7786_1cdd9521/1200k/hls/index.m3u8
风云.雄霸天下1998,https://50069.njc.svp.tencent-cloud.com//0bc3mqabyaaafaajmlree5rfazgddrsaahaa.f10002.mp4?
风风风,https://50069.njc.svp.tencent-cloud.com//0b783qaaeaaahmamhnlf6vqfbxgdaloaaaqa.f10002.mp4?
首尔怪谈,https://50069.njc.svp.tencent-cloud.com//0b2eweaaoaaaliaktiuj3jrfbmoda6yqabya.f10002.mp4?
侏罗纪世界3完整版,https://50069.njc.svp.tencent-cloud.com//0bc3amaaeaaaduagv3ogujrfaa6daibqaaqa.f10002.mp4?
狄仁杰之九层妖楼,http://cache.ott.fifavod.itv.cmvideo.cn/10013006628.m3u8?
致命黑兰,https://50069.njc.svp.tencent-cloud.com//0bf23eaamaaapiaonhxwvrqfbwoda3mqabqa.f10002.mp4?
忍者神龟,http://www.alibabapictures.com/movies/shenggui/poyingerchu.mp4
木棉袈裟1984,https://50069.njc.svp.tencent-cloud.com//0b78vuabkaaazuagxhe2ajqfblodcwwqafia.f10002.mp4?
少林小子1984,https://50069.njc.svp.tencent-cloud.com//0bf2nyabcaaajuahjtrgujqfa3wdcfxaaeia.f10002.mp4?
南北少林1986,https://50069.njc.svp.tencent-cloud.com//0bc36uabgaaazqad6c4h7fqvb5odcp2qaeya.f10003.mp4?
少林寺1981,https://50069.njc.svp.tencent-cloud.com//0bf2oaazyaabmqabus445fpvc4gdtryadhaa.f10003.mp4?
南北醉拳,https://50069.njc.svp.tencent-cloud.com//0bf2mqaacaaaqiajugloxbqvazgdafsaaaia.f10004.mp4?
自古英雄出少年,https://50069.njc.svp.tencent-cloud.com//0bc3teadwaaam4actkgevbqvbgodhomqaoya.f10002.mp4?

超小厨,http://36.101.206.161/txdirect.hls.huya.com/src/1199532390544-1199532390544-5310791314214748160-2399064904544-10057-A-0-1.m3u8
乡村食叔,http://36.101.206.161/txdirect.hls.huya.com/src/1199568026142-1199568026142-5463845042198151168-2399136175740-10057-A-0-1.m3u8?
Horrify (1080p),https://olympusamagi.pc.cdn.bitgravity.com/Horrify-roku/master.m3u8
Persiana Plus (1080p),http://51.210.199.21/hls/stream.m3u8
美食李子柒,http://36.101.206.161/txdirect.hls.huya.com/src/1199512837905-1199512837905-5226813369159254016-2399025799266-10057-A-0-1.m3u8
美食作家王刚,http://36.101.206.161/txdirect.hls.huya.com/src/1199541480983-1199541480983-5349834452426031104-2399083085422-10057-A-0-1.m3u8?
人生大事,https://50069.njc.svp.tencent-cloud.com//0bc3h4aaoaaazqaatpwa4nrfap6da47qabya.f10002.mp4?

电影,https://50069.njc.svp.tencent-cloud.com/0bf22uaawaaakiacgmsq5jqfbvodbpkqacya.f10002.mp4

鬼夫,https://50069.njc.svp.tencent-cloud.com//0bf2n4aawaaaliao772og5qva36dbnxqacya.f10002.mp4?
山村狐妻,https://50069.njc.svp.tencent-cloud.com//0bc3smaceaaakaadqcm3yjrfbe6dekjqaiqa.f10002.mp4?
致命魔术,https://50069.njc.svp.tencent-cloud.com//0b78xeaasaaaceagxqwtlzqfboodbg4qacia.f10002.mp4?
王国:北方的阿信,https://50069.njc.svp.tencent-cloud.com//0bf23uaaiaaasmai7x72xjqfbxodatoqabaa.f10002.mp4?
触不可及,https://50069.njc.svp.tencent-cloud.com//0bf2deabmaaagyaotc6kifqfagodcymqafqa.f10002.mp4?

邵氏-电影系列第171集,https://50069.njc.svp.tencent-cloud.com/0bc3piaauaaa4uabys2em5rfa6wdbj5aacqa.f10003.mp4
邵氏-电影系列第172集,https://50069.njc.svp.tencent-cloud.com/0bc32iaawaaalqabgu2efbrfbuwdbpjaacya.f10003.mp4
邵氏-电影系列第173集,https://50069.njc.svp.tencent-cloud.com/0bc3zeaauaaa5yaapi2ei5rfbsodbleqacqa.f10003.mp4
邵氏-电影系列第174集,https://50069.njc.svp.tencent-cloud.com/0bc3d4aayaaa6uab7sceerrfah6dbqpqadaa.f10003.mp4
邵氏-电影系列第176集,https://50069.njc.svp.tencent-cloud.com/0bc3lmaawaaaxqac5jkeg5rfaw6dbnnqacya.f10003.mp4
邵氏-电影系列第177集,https://50069.njc.svp.tencent-cloud.com/0bc3h4aayaaaumac74ceerrfap6dbq7qadaa.f10003.mp4
邵氏-电影系列第178集,https://50069.njc.svp.tencent-cloud.com/0bc364aauaaamiabi3selfrfb56dbl3qacqa.f10003.mp4
邵氏-电影系列第179集,https://50069.njc.svp.tencent-cloud.com/0b2ejyaaeaaa34acx42eefrfatwdajhaaaqa.f10003.mp4
邵氏-电影系列第180集,https://50069.njc.svp.tencent-cloud.com/0bc3fqaayaaameacxaceefrfalgdbqwaadaa.f10003.mp4
邵氏-电影系列第181集,https://50069.njc.svp.tencent-cloud.com/0bc3geaa2aaasmad35ce7vrfamodbuyqadia.f10003.mp4
邵氏-电影系列第182集,https://50069.njc.svp.tencent-cloud.com/0b2eqmaacaaareaju5co5vrfba6dagbqaaia.f10004.mp4
邵氏-电影系列第183集,https://50069.njc.svp.tencent-cloud.com/0bc3haaaqaaavuaji62o6jrfaogdba4aacaa.f10003.mp4
邵氏-电影系列第184集,https://50069.njc.svp.tencent-cloud.com/0b2eoyaacaaahyajog2o6zrfa5wdaf3aaaia.f10004.mp4
邵氏-电影系列第185集,https://50069.njc.svp.tencent-cloud.com/0bc3t4aaqaaag4aj2fso7brfbh6dbcpqacaa.f10003.mp4


抗美援朝01,https://50069.njc.svp.tencent-cloud.com/0bf2aybfiaac24aoake4efpvebwdkqdaevaa.f10003.mp4
抗美援朝02,https://50069.njc.svp.tencent-cloud.com/0bf2qii2maareaambsug6jpudawdu2bbdjqa.f10003.mp4
抗美援朝03,https://50069.njc.svp.tencent-cloud.com/0b78iaabaaaaxyanwtmxifpvaqgdcbaaaeaa.f10003.mp4
抗美援朝04,https://50069.njc.svp.tencent-cloud.com/0bf244agoaaa6yaaryuzhbpvbz6dm7tqazya.f10004.mp4
抗美援朝05,https://50069.njc.svp.tencent-cloud.com/0bf2b4aaiaaaqyaosvnzizqfad6daqhqabaa.f10002.mp4
抗美援朝06,https://50069.njc.svp.tencent-cloud.com/0b78raaaaaaaeiaiaxfes5pvbcgdaceaaaaa.f10003.mp4


经典功夫台,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/545768/live_179302204_68184269.m3u8

金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8

午夜影院,https://pull.kktv8.com/livekktv/99592190.flv

女神影院,https://pull.kktv8.com/livekktv/99350550.flv

泰坦尼克号-篮光,https://50069.njc.svp.tencent-cloud.com/0bf2ieaccaaajqac3kdnifqvaqodefaqaiia.f10003.mp4


人鬼神,https://50069.njc.svp.tencent-cloud.com/0bf22uaawaaakiacgmsq5jqfbvodbpkqacya.f10002.mp4


人鬼神,https://50069.njc.svp.tencent-cloud.com/0bf22uaawaaakiacgmsq5jqfbvodbpkqacya.f10002.mp4


神农野人,https://50069.njc.svp.tencent-cloud.com//0bc33aaa2aaazmapn62glvrfbwgdbxmaadia.f10002.mp4
巴比龙,https://50069.njc.svp.tencent-cloud.com//0bf23eabkaaai4apwspqtzqfbwodcxmqafia.f10003.mp4
长征,https://50069.njc.svp.tencent-cloud.com//0b78mqaaoaaawaalduyewjqvazgda5saabya.f10003.mp4


逃出玉米地,https://50069.njc.svp.tencent-cloud.com//0bc3meaamaaa6yal4qfk2vrfayodazqqabqa.f10002.mp4


灵幻先生,https://50069.njc.svp.tencent-cloud.com/0bf254aasaaaoqad6arl6vqvb36dbhxqacia.f10003.mp4


神枪手与咖喱鸡,https://50069.njc.svp.tencent-cloud.com/0bc3paab2aaavaacyota4zrfa6gddv4aahia.f10002.mp4


阴阳法王,https://50069.njc.svp.tencent-cloud.com/0bc32yabuaaazeak7as54jrfbvwddllaagqa.f10002.mp4
龙的心,https://50069.njc.svp.tencent-cloud.com/0b2e2iaaoaaadmacup262zrfbuwda7jaabya.f10002.mp4


双鬼血战,https://50069.njc.svp.tencent-cloud.com/0bc3mmaaaaaajeag6y3fmfrfay6dabrqaaaa.f10002.mp4


时来运转,https://50069.njc.svp.tencent-cloud.com/0bc3miaaaaaaveahir3fmfrfaywdabraaaaa.f10002.mp4


时来运转,https://50069.njc.svp.tencent-cloud.com/0bc3miaaaaaaveahir3fmfrfaywdabraaaaa.f10002.mp4


笑傲江湖,https://50069.njc.svp.tencent-cloud.com/0bc34mabyaaat4acczda45rfby6ddtrqahaa.f10002.mp4


天地玄门,https://50069.njc.svp.tencent-cloud.com/0bc3reabyaaa24ahktk75frfbcoddseqahaa.f10002.mp4


邵氏电影-女儿国,https://50069.njc.svp.tencent-cloud.com/0bf2liaagaaakaak3kzf3bqvawwdannaaaya.f10003.mp4


泰坦尼克号-篮光,https://50069.njc.svp.tencent-cloud.com/0bf2ieaccaaajqac3kdnifqvaqodefaqaiia.f10003.mp4
魔戒1：魔戒现身国语版,https://50069.njc.svp.tencent-cloud.com//0b2epeaaqaaacuajiav2p5qva6odbb4qacaa.f10002.mp4
魔戒2双塔奇兵,https://50069.njc.svp.tencent-cloud.com//0b78dyaagaaa2eacjdc4jvqvahwdampaaaya.f10002.mp4
魔戒3：王者归来,https://50069.njc.svp.tencent-cloud.com//0bf27qaa4aaaemacsw24jrqvb7gdb36aadqa.f10002.mp4
上海滩电影版,https://ukzy.ukubf3.com/20220605/kssUhAeh/2000kb/hls/index.m3u8
上海滩续集电影版,https://ukzy.ukubf3.com/20220605/v23fPIuM/2000kb/hls/index.m3u8

邵氏-差人大佬搏命仔,https://50069.njc.svp.tencent-cloud.com/0bc3meaasaaapyalldscjnrfayodbfqqacia.f10003.mp4
邵氏-爱情的代价,https://50069.njc.svp.tencent-cloud.com/0bc3t4aaqaaag4aj2fso7brfbh6dbcpqacaa.f10003.mp4
港片-日劫,https://50069.njc.svptencent-cloud.com/0bc3juaceaaad4abvr4sfnqvatodejgqaiqa.f10003.mp4
邵氏-女子公寓,https://50069.njc.svp.tencent-cloud.com/0bc3jqaauaaakmamsascerrfatgdbjgaacqa.f10003.mp4


邵氏-剑女幽魂,https://50069.njc.svp.tencent-cloud.com/0bf2tqaa4aaaeeal5wecbvqvbhgdb2oaadqa.f10003.mp4

邵氏-断肠剑,https://50069.njc.svp.tencent-cloud.com/0bf2kaaa2aaakaaem74b6bqvaugdbviaadia.f10004.mp4

邵氏-追魂镖,https://50069.njc.svp.tencent-cloud.com/0bf2suaa2aaat4aemkeb4fqvbfodbwkqadia.f10003.mp4


邵氏-剑女幽魂,https://50069.njc.svp.tencent-cloud.com/0bf2tqaa4aaaeeal5wecbvqvbhgdb2oaadqa.f10003.mp4

邵氏-断肠剑,https://50069.njc.svp.tencent-cloud.com/0bf2kaaa2aaakaaem74b6bqvaugdbviaadia.f10004.mp4

邵氏-追魂镖,https://50069.njc.svp.tencent-cloud.com/0bf2suaa2aaat4aemkeb4fqvbfodbwkqadia.f10003.mp4

港片-少林子弟,https://50069.njc.svp.tencent-cloud.com/0bf2giaaeaaa7uapzf3ybbqvamwdaizaaaqa.f10003.mp4

港片-金臂童,https://50069.njc.svp.tencent-cloud.com/0b78baaaeaaai4aaaklwujqvacgdaieaaaqa.f10003.mp4

港片-人皮灯笼,https://50069.njc.svp.tencent-cloud.com/010bf2giabuaaa4yaiabtgjrqvamwddizaagqa.f10003.mp4

港片-人皮灯笼,https://50069.njc.svp.tencent-cloud.com/,https://50069.njc.svp.tencent-cloud.com/020bf2giabuaaa4yaiabtgjrqvamwddizaagqa.f10003.mp4

港片-断刀客,https://50069.njc.svp.tencent-cloud.com/0bc3iaabaaaazyaldque5bqvaqgdcbaaaeaa.f10002.mp4

港片-霹雳拳,https://50069.njc.svp.tencent-cloud.com/0b78uiaagaaa44akhvme4vqvbiwdaoraaaya.f10003.mp4

港片-五虎屠龙,https://50069.njc.svp.tencent-cloud.com/0b78cqaakaaadmalareh2vqvafgdaukaabia.f10003.mp4

港片-六指琴魔,https://50069.njc.svp.tencent-cloud.com/0bc36qaa4aaavaam2cuda5qvb5gdb32aadqa.f10004.mp4

港片-少林五祖,https://50069.njc.svp.tencent-cloud.com/0bc3fiabaaaalaanebud7vqvakwdcavaaeaa.f10004.mp4

港片-少林传人,https://50069.njc.svp.tencent-cloud.com/0bf2oiaa2aaafuaeneub6bqva4wdbvzaadia.f10003.mp4
大追捕完整版,https://50069.njc.svp.tencent-cloud.com//0bf2mmaamaaa4aadat3fazqfay6dazrqabqa.f10003.mp4
残酷,https://50069.njc.svp.tencent-cloud.com//0bc32eab2aaavialtudyenrfbuoddxiqahia.f10003.mp4
青面修罗,https://50069.njc.svp.tencent-cloud.com//0bc32maamaaaluaa2ol64rrfbu6da3jqabqa.f10003.mp4
第四阶段,https://50069.njc.svp.tencent-cloud.com//0bc3geabmaaaoyah2clshvrfamodcyyqafqa.f10003.mp4
大闹天宫,https://50069.njc.svp.tencent-cloud.com//0bf2geboqaacvmaeeqrz45pvemod5ayqf2aa.f10003.mp4
红色幽灵,https://50069.njc.svp.tencent-cloud.com//0bf2teaayaaameahaxk2nbqvbgodbsmqadaa.f10003.mp4
四十七浪人,https://50069.njc.svp.tencent-cloud.com//0bf2v4ahiaaaamakmkvbmvqfbl6dosxqa5aa.f10003.mp4
.霍比特人3,https://50069.njc.svp.tencent-cloud.com//0bf2pmaaaaaaveacgxv6bnpfa66dab5qaaaa.f10003.mp4
天水围的日与夜,https://50069.njc.svp.tencent-cloud.com//0bf2oqageaaaoiaciu2hifpva5gdmj2aayqa.f10003.mp4
开心鬼放暑假,https://vip.lz-cdn1.com/20220404/875_26a3165d/index.m3u8
没有老公的日子,https://50069.njc.svp.tencent-cloud.com/0bc3piaauaaa4uabys2em5rfa6wdbj5aacqa.f10003.mp4
七十二家房客[640*272][640*272],https://50069.njc.svp.tencent-cloud.com/0bc32iaawaaalqabgu2efbrfbuwdbpjaacya.f10003.mp4
斗气小神仙[864*448][864*448],https://50069.njc.svp.tencent-cloud.com/0bc3zeaauaaa5yaapi2ei5rfbsodbleqacqa.f10003.mp4
魂断奈何桥[720*376][720*376],https://50069.njc.svp.tencent-cloud.com/0bc3d4aayaaa6uab7sceerrfah6dbqpqadaa.f10003.mp4
替枪老豆[880*464][880*464],https://50069.njc.svp.tencent-cloud.com/0bc3lmaawaaaxqac5jkeg5rfaw6dbnnqacya.f10003.mp4
石人情[864*368][864*368],https://50069.njc.svp.tencent-cloud.com/0bc3h4aayaaaumac74ceerrfap6dbq7qadaa.f10003.mp4
唐人街功夫小子[864*368][864*368],https://50069.njc.svp.tencent-cloud.com/0bc364aauaaamiabi3selfrfb56dbl3qacqa.f10003.mp4
武则天[864*368][864*368],https://50069.njc.svp.tencent-cloud.com/0b2ejyaaeaaa34acx42eefrfatwdajhaaaqa.f10003.mp4
天下第一拳[864*368][864*368],https://50069.njc.svp.tencent-cloud.com/0bc3fqaayaaameacxaceefrfalgdbqwaadaa.f10003.mp4
行侠客[864*368][864*368],https://50069.njc.svp.tencent-cloud.com/0bc3geaa2aaasmad35ce7vrfamodbuyqadia.f10003.mp4
江湖汉子[608*256][608*256],https://50069.njc.svp.tencent-cloud.com/0b2eqmaacaaareaju5co5vrfba6dagbqaaia.f10004.mp4
龙虎会风云[864*368][864*368],https://50069.njc.svp.tencent-cloud.com/0bc3haaaqaaavuaji62o6jrfaogdba4aacaa.f10003.mp4
仇连环[640*256][640*256],https://50069.njc.svp.tencent-cloud.com/0b2eoyaacaaahyajog2o6zrfa5wdaf3aaaia.f10004.mp4
爱情的代价[640*272][640*272],https://50069.njc.svp.tencent-cloud.com/0bc3t4aaqaaag4aj2fso7brfbh6dbcpqacaa.f10003.mp4
剑女幽魂[846*360][846*360],https://50069.njc.svp.tencent-cloud.com/0bf2tqaa4aaaeeal5wecbvqvbhgdb2oaadqa.f10003.mp4
断肠剑[576*240][576*240],https://50069.njc.svp.tencent-cloud.com/0bf2kaaa2aaakaaem74b6bqvaugdbviaadia.f10004.mp4
追魂镖[846*360][846*360],https://50069.njc.svp.tencent-cloud.com/0bf2suaa2aaat4aemkeb4fqvbfodbwkqadia.f10003.mp4
少林子弟[853*360][853*360],https://50069.njc.svp.tencent-cloud.com/0bf2giaaeaaa7uapzf3ybbqvamwdaizaaaqa.f10003.mp4
金臂童[846*360][846*360],https://50069.njc.svp.tencent-cloud.com/0b78baaaeaaai4aaaklwujqvacgdaieaaaqa.f10003.mp4
断刀客[1280*696][1280*696],https://50069.njc.svp.tencent-cloud.com/0bc3iaabaaaazyaldque5bqvaqgdcbaaaeaa.f10002.mp4
霹雳拳[848*360][848*360],https://50069.njc.svp.tencent-cloud.com/0b78uiaagaaa44akhvme4vqvbiwdaoraaaya.f10003.mp4
五虎屠龙[854*360][854*360],https://50069.njc.svp.tencent-cloud.com/0b78cqaakaaadmalareh2vqvafgdaukaabia.f10003.mp4
六指琴魔[480*270][480*270],https://50069.njc.svp.tencent-cloud.com/0bc36qaa4aaavaam2cuda5qvb5gdb32aadqa.f10004.mp4
少林五祖[640*252][640*252],https://50069.njc.svp.tencent-cloud.com/0bc3fiabaaaalaanebud7vqvakwdcavaaeaa.f10004.mp4
少林传人[846*360][846*360],https://50069.njc.svp.tencent-cloud.com/0bf2oiaa2aaafuaeneub6bqva4wdbvzaadia.f10003.mp4
断肠剑[576*240][576*240],https://50069.njc.svp.tencent-cloud.com/0bf2kaaa2aaakaaem74b6bqvaugdbviaadia.f10004.mp4
鬼咬鬼,https://50069.njc.svp.tencent-cloud.com/0bc3maabuaaajeaijzk55jrfaygddjqaagqa.f10002.mp4
阴阳法王,https://50069.njc.svp.tencent-cloud.com/0bc32yabuaaazeak7as54jrfbvwddllaagqa.f10002.mp4
丧尸-釜山行1-1集[1920*1040][1920*1040],https://50069.njc.svp.tencent-cloud.com/0bf2faae2aaawqacji44krqfakgdjuuaatia.f10002.mp4
丧尸-釜山行1-2集[2584*1080][2584*1080],https://50069.njc.svp.tencent-cloud.com/0bf2r4adwaaabmapeoesfrqfbd6dhohqaoya.f10002.mp4
丧尸-丧尸之城[1920*804][1920*804],https://50069.njc.svp.tencent-cloud.com/0bc3rqabyaaakmanviuu2rrfbdgddsgaahaa.f10002.mp4
丧尸-死亡之雪1-1[1920*1040][1920*1040],https://50069.njc.svp.tencent-cloud.com/0bc3imaciaaaaeam5bte3vrfaq6derbqajaa.f10002.mp4
丧尸-死亡之雪1-2,https://50069.njc.svp.tencent-cloud.com/0bc3euaa2aaasmacc5hb7vqvajodbusqadia.f10002.mp4
丧尸-童子军手册之僵尸启示录,https://50069.njc.svp.tencent-cloud.com/0bf2g4ad6aaayiaambexezqfan6dh43qapya.f10002.mp4
丧尸-卡桑德拉大桥,https://50069.njc.svp.tencent-cloud.com/0bf2zyab4aaaf4aku4id35qvbtwdd3haahqa.f10002.mp4
丧尸-电锯惊魂1-1,https://50069.njc.svp.tencent-cloud.com/0bf2zqab6aaa7macbhoel5qfbtgdd7gaahya.f10002.mp4
丧尸-电锯惊魂1-2,https://50069.njc.svp.tencent-cloud.com/0bf2lmacaaaac4ab62oembqfaw6debnqaiaa.f10002.mp4
丧尸-电锯惊魂1-3,https://50069.njc.svp.tencent-cloud.com/0bf2zqaccaaareab4lwedzqfbtgdehgaaiia.f10002.mp4
丧尸-电锯惊魂1-4,https://50069.njc.svp.tencent-cloud.com/0bf2byaakaaam4adut6ekjqfadwdauhaabia.f10002.mp4
丧尸-电锯惊魂1-5,https://50069.njc.svp.tencent-cloud.com/0b78s4aamaaarqafekgeifqfbf6da2lqabqa.f10002.mp4
丧尸-电锯惊魂1-6,https://50069.njc.svp.tencent-cloud.com/0bf22mabuaaaueaclegekjqfbu6ddljqagqa.f10002.mp4
丧尸-电锯惊魂1-7,https://50069.njc.svp.tencent-cloud.com/0b78taaamaaanuagjoweinqfbggda2maabqa.f10002.mp4
丧尸-电锯惊魂1-8[1920*808][1920*808],https://50069.njc.svp.tencent-cloud.com/0bf2i4ab2aaatqafqnwel5qfar6ddvdqahia.f10002.mp4
丧尸-电锯惊魂1-9,https://50069.njc.svp.tencent-cloud.com/0bf244aaaaaalyan475yizqfbz6dadtqaaaa.f10002.mp4
丧尸-沉默的羔羊,https://50069.njc.svp.tencent-cloud.com/0bf2eaacwaaajmadygdb7zqfaigdfmqaakya.f10002.mp4
丧尸-孤儿怨,https://50069.njc.svp.tencent-cloud.com/0bf2q4acwaaacqagnxvxajqfbb6dfodqakya.f10002.mp4
釜山行[1920*1040][1920*1040],https://50069.njc.svp.tencent-cloud.com/0bf2faae2aaawqacji44krqfakgdjuuaatia.f10002.mp4
狙击英雄[1920*816][1920*816],https://v7.dious.cc/20220630/lOpiFc9T/index.m3u8?skipl=1
武林志[720*456][720*456],https://50069.njc.svp.tencent-cloud.com//0bf25uacuaaauaacriibgrqfb3odflwqakqa.f10003.mp4?
大上海1937[848*478][848*478],https://boot-video.xuexi.cn/video/1011/p/8832d315961f88bc0f163cc290a5e3c8-2ae10a7cd11a4059b83b611f79363809-2.mp4
神鞭[1920*1072][1920*1072],https://50069.njc.svp.tencent-cloud.com//0bf2feafkaaawaaflhe3inqfakodkuuqavia.f10002.mp4?
决战中途岛普通话版[480*214][480*214],https://50069.njc.svp.tencent-cloud.com//0b7854aaaaaauaap4jnm5rpfb36dadxqaaaa.f10004.mp4?
建军大业高清完整版[1692*720][1692*720],https://50069.njc.svp.tencent-cloud.com//0bf2wmaaeaaaeuaog7dpw5qvbm6dakzqaaqa.f10002.mp4?

🎦｜️家庭剧场,#genre#
央视大剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_90_600_t10/c54_lb_90_600_t10.m3u8?key
家庭剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_158_600_t10/c55_lb_158_600_t10.m3u8?key
收视冠军,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_230_720P_t10/c56_lb_230_720P_t10.m3u8?key
老年剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_179_600_t10/c56_lb_179_600_t10.m3u8?key
仙侠玄幻,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_148_600_t10/c55_lb_148_600_t10.m3u8?key
经典重温,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_137_600_t10/c55_lb_137_600_t10.m3u8?key
婚姻剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_219_600_t10/c56_lb_219_600_t10.m3u8?key
情景喜剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_145_600_t10/c55_lb_145_600_t10.m3u8?key
热播电视剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_212_600_t10/c57_lb_212_600_t10.m3u8?key
口碑年代剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_171_300_t10/c54_lb_171_300_t10.m3u8?key
抗战剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_163_600_t10/c54_lb_163_600_t10.m3u8?key
宫庭正剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_152_600_t10/c54_lb_152_600_t10.m3u8?key
怀旧剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_109_600_t10/c51_lb_109_600_t10.m3u8?key
军旅剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_144_600_t10/c55_lb_144_600_t10.m3u8?key
权谋剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_167_600_t10/c55_lb_167_600_t10.m3u8?key
谍战剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_216_600_t10/c57_lb_216_600_t10.m3u8?key
青春剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_147_720P_t10/c55_lb_147_720P_t10.m3u8?key
爱情保卫战,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_142_600_t10/c54_lb_142_600_t10.m3u8?key
电影大片,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_183_600_t10/c56_lb_183_600_t10.m3u8?key
国剧修复,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c53_lb_77_720P_t10/c53_lb_77_720P_t10.m3u8?key
老剧超清修复,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_92_600_t10/c52_lb_92_600_t10.m3u8?key
华语院线,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_114_600_t10/c51_lb_114_600_t10.m3u8?key
院线电影,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_64_720P_t10/c52_lb_64_720P_t10.m3u8?key
高分电影,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_112_600_t10/c51_lb_112_600_t10.m3u8?key
日韩院线,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c53_lb_62_600_t10/c53_lb_62_600_t10.m3u8?key
经典港片,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_110_600_t10/c51_lb_110_600_t10.m3u8?key
